constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_018502,established,5,1697|3436|3493|4199|4563,1697,1,1,0,0,0.4014
est_018503,established,2,1697|2983,1697,1,1,0,0,0.1108
est_018504,established,3,1697|2458|3493,1697,1,1,0,0,0.1233
est_018505,established,3,313|1697|2350,1697,1,1,0,0,0.483
est_018506,established,2,1697|6004,1697,1,1,0,0,0.3486
est_018507,established,3,496|1697|2458,1697,1,1,0,0,0.3254
est_018508,established,3,1698|3443|4467,1698,1,1,0,0,0.4675
est_018509,established,2,1698|2665,1698,1,1,0,0,0.285
est_018510,established,3,1444|1698|3296,1698,1,1,0,0,0.5021
est_018511,established,3,1377|1698|2168,1698,1,1,0,0,0.6278
est_018512,established,3,1213|1698|3167,1698,1,1,0,0,0.1461
est_018513,established,3,800|1698|6215,1698,1,1,0,0,0.3352
est_018514,established,2,1698|3766,1698,1,1,0,0,0.4152
est_018515,established,2,220|1699,1699,1,1,0,0,0.1567
est_018516,established,5,402|1304|1699|3714|6288,1699,1,1,0,0,0.2302
est_018517,established,3,1272|1699|6288,1699,1,1,0,0,0.2686
est_018518,established,3,700|1699|3670,1699,1,1,0,0,0.1517
est_018519,established,4,1272|1437|1699|2807,1699,1,1,0,0,0.1515
est_018520,established,4,700|1304|1699|4179,1699,1,1,0,0,0.1531
est_018521,established,2,845|1699,1699,1,1,0,0,0.6248
est_018522,established,4,1699|3690|3784|6181,1699,1,1,0,0,0.088
est_018523,established,4,1699|3079|6680|6758,1699,1,1,0,0,0.2528
est_018524,established,5,1699|2317|2953|3670|3686,1699,1,1,0,0,0.0625
est_018525,established,5,988|1272|1496|1699|3557,1699,1,1,0,0,0.2724
est_018526,established,2,1699|3966,1699,1,1,0,0,0.1039
est_018527,established,2,314|1699,1699,1,1,0,0,0.0411
est_018528,established,2,935|1699,1699,1,1,0,0,0.2717
est_018529,established,3,1699|4778|5742,1699,1,1,0,0,0.071
est_018530,established,3,314|1699|2468,1699,1,1,0,0,0.1173
est_018531,established,3,1701|6310|6633,1701,1,1,0,0,0.5435
est_018532,established,2,1702|5725,1702,1,1,0,0,0.3239
est_018533,established,2,1703|3075,1703,1,1,0,0,0.6815
est_018534,established,4,1605|1703|3075|5690,1703,1,1,0,0,0.4588
est_018535,established,5,1703|3937|3987|4101|4917,1703,1,1,0,0,0.3326
est_018536,established,5,494|1703|3044|4101|6714,1703,1,1,0,0,0.4521
est_018537,established,2,1703|4704,1703,1,1,0,0,0.3786
est_018538,established,2,1493|1703,1703,1,1,0,0,0.7224
est_018539,established,2,1704|4017,1704,1,1,0,0,0.7758
est_018540,established,2,1704|4413,1704,1,1,0,0,0.6985
est_018541,established,4,512|583|1704|2610,1704,1,1,0,0,0.4586
est_018542,established,2,1704|2611,1704,1,1,0,0,0.5483
est_018543,established,2,1704|3991,1704,1,1,0,0,0.3556
est_018544,established,3,1704|4496|4577,1704,1,1,0,0,0.5033
est_018545,established,4,1216|1704|2009|3649,1704,1,1,0,0,0.3842
est_018546,established,3,566|1704|4852,1704,1,1,0,0,0.445
est_018547,established,3,1705|3119|5749,1705,1,1,0,0,0.6257
est_018548,established,2,1705|3738,1705,1,1,0,0,0.5125
est_018549,established,2,1705|2635,1705,1,1,0,0,0.4815
est_018550,established,2,1705|2274,1705,1,1,0,0,0.5534
est_018551,established,5,321|1705|3407|4471|5573,1705,1,1,0,0,0.551
est_018552,established,2,1705|5870,1705,1,1,0,0,0.2818
est_018553,established,4,1705|2590|3257|4964,1705,1,1,0,0,0.2486
est_018554,established,4,854|1705|3644|6203,1705,1,1,0,0,0.4457
est_018555,established,3,1705|1920|4912,1705,1,1,0,0,0.6003
est_018556,established,3,887|1705|5573,1705,1,1,0,0,0.238
est_018557,established,2,933|1705,1705,1,1,0,0,0.3311
est_018558,established,4,1705|2081|5280|6054,1705,1,1,0,0,0.2976
est_018559,established,5,496|1705|3654|4552|5226,1705,1,1,0,0,0.3755
est_018560,established,4,1705|4199|5187|5280,1705,1,1,0,0,0.2483
est_018561,established,3,1705|3524|6627,1705,1,1,0,0,0.4699
est_018562,established,2,1705|3119,1705,1,1,0,0,0.1792
est_018563,established,2,1368|1705,1705,1,1,0,0,0.1331
est_018564,established,5,1705|3001|4552|5151|5823,1705,1,1,0,0,0.3642
est_018565,established,5,33|400|888|1706|3874,1706,1,1,0,0,0.3323
est_018566,established,4,33|1706|3590|4294,1706,1,1,0,0,0.2433
est_018567,established,3,1183|1706|5972,1706,1,1,0,0,0.2039
est_018568,established,2,1706|5298,1706,1,1,0,0,0.2711
est_018569,established,4,1706|1788|2863|5582,1706,1,1,0,0,0.1461
est_018570,established,2,1706|4127,1706,1,1,0,0,0.197
est_018571,established,3,196|1224|1706,1706,1,1,0,0,0.3327
est_018572,established,5,84|1706|1910|3111|4537,1706,1,1,0,0,0.1618
est_018573,established,4,409|1598|1706|5708,1706,1,1,0,0,0.1655
est_018574,established,3,1554|1706|4675,1706,1,1,0,0,0.0889
est_018575,established,2,1706|4453,1706,1,1,0,0,0.1482
est_018576,established,3,117|888|1706,1706,1,1,0,0,0.3528
est_018577,established,4,534|1706|5857|6509,1706,1,1,0,0,0.2651
est_018578,established,4,1465|1706|3233|3406,1706,1,1,0,0,0.2529
est_018579,established,4,1206|1706|2892|5298,1706,1,1,0,0,0.214
est_018580,established,3,1706|1796|6738,1706,1,1,0,0,0.3183
est_018581,established,2,1706|2618,1706,1,1,0,0,0.1903
est_018582,established,3,1707|5235|6586,1707,1,1,0,0,0.6367
est_018583,established,4,1708|3406|5418|6647,1708,1,1,0,0,0.353
est_018584,established,2,1708|6810,1708,1,1,0,0,0.2113
est_018585,established,3,1434|1708|1711,1708,1,1,0,0,0.3352
est_018586,established,5,856|1708|2436|3608|3957,1708,1,1,0,0,0.5375
est_018587,established,3,1708|2060|2371,1708,1,1,0,0,0.1
est_018588,established,2,224|1708,1708,1,1,0,0,0.345
est_018589,established,4,1083|1708|1711|6450,1708,1,1,0,0,0.45
est_018590,established,2,479|1708,1708,1,1,0,0,0.4687
est_018591,established,3,1708|2499|3137,1708,1,1,0,0,0.0684
est_018592,established,5,1708|2776|5646|6497|6810,1708,1,1,0,0,0.1402
est_018593,established,2,927|1708,1708,1,1,0,0,0.2882
est_018594,established,3,1053|1708|1711,1708,1,1,0,0,0.2959
est_018595,established,2,1708|2957,1708,1,1,0,0,0.124
est_018596,established,2,1708|2898,1708,1,1,0,0,0.3116
est_018597,established,3,927|1708|5884,1708,1,1,0,0,0.6133
est_018598,established,3,1636|1708|3204,1708,1,1,0,0,0.105
est_018599,established,3,479|817|1708,1708,1,1,0,0,0.3333
est_018600,established,2,817|1708,1708,1,1,0,0,0.2336
est_018601,established,5,1708|3957|4771|5896|5984,1708,1,1,0,0,0.2104
est_018602,established,2,1636|1708,1708,1,1,0,0,0.2844
est_018603,established,2,1708|5660,1708,1,1,0,0,0.0833
est_018604,established,2,114|1708,1708,1,1,0,0,0.5767
est_018605,established,5,224|1353|1708|4579|4618,1708,1,1,0,0,0.4859
est_018606,established,4,1025|1156|1708|2371,1708,1,1,0,0,0.155
est_018607,established,4,1708|1958|3685|6355,1708,1,1,0,0,0.1289
est_018608,established,3,1708|2679|4579,1708,1,1,0,0,0.6634
est_018609,established,4,1563|1708|5884|6171,1708,1,1,0,0,0.364
est_018610,established,2,1563|1708,1708,1,1,0,0,0.0719
est_018611,established,5,1708|4579|4615|4618|5418,1708,1,1,0,0,0.3777
est_018612,established,5,1563|1708|4771|6070|6171,1708,1,1,0,0,0.1695
est_018613,established,2,1708|5613,1708,1,1,0,0,0.2197
est_018614,established,2,1708|3721,1708,1,1,0,0,0.0377
est_018615,established,3,1313|1709|3418,1709,1,1,0,0,0.4149
est_018616,established,4,1313|1709|4455|4661,1709,1,1,0,0,0.2908
est_018617,established,4,1611|1709|3956|5713,1709,1,1,0,0,0.3232
est_018618,established,2,1709|4977,1709,1,1,0,0,0.4044
est_018619,established,3,1109|1709|4980,1709,1,1,0,0,0.6197
est_018620,established,2,219|1711,1711,1,1,0,0,0.3292
est_018621,established,2,1711|2898,1711,1,1,0,0,0.3695
est_018622,established,2,278|1711,1711,1,1,0,0,0.16
est_018623,established,2,1711|4528,1711,1,1,0,0,0.1394
est_018624,established,4,1648|1711|2794|3957,1711,1,1,0,0,0.2249
est_018625,established,5,1711|2284|2367|3257|4528,1711,1,1,0,0,0.2049
est_018626,established,2,1711|2957,1711,1,1,0,0,0.1832
est_018627,established,5,479|1711|2503|3280|4750,1711,1,1,0,0,0.4473
est_018628,established,3,1368|1711|3119,1711,1,1,0,0,0.3103
est_018629,established,2,1711|6687,1711,1,1,0,0,0.6244
est_018630,established,3,1711|2639|6171,1711,1,1,0,0,0.4808
est_018631,established,3,576|1711|6450,1711,1,1,0,0,0.5178
est_018632,established,5,963|1318|1711|5274|6099,1711,1,1,0,0,0.4237
est_018633,established,3,1711|2647|5381,1711,1,1,0,0,0.1965
est_018634,established,4,963|1711|4984|6448,1711,1,1,0,0,0.401
est_018635,established,2,1711|4568,1711,1,1,0,0,0.3181
est_018636,established,5,821|1564|1711|2647|6230,1711,1,1,0,0,0.426
est_018637,established,2,1711|2284,1711,1,1,0,0,0.3028
est_018638,established,3,479|1711|4717,1711,1,1,0,0,0.4785
est_018639,established,4,817|1711|3883|6183,1711,1,1,0,0,0.2116
est_018640,established,2,1711|5274,1711,1,1,0,0,0.314
est_018641,established,3,864|1353|1711,1711,1,1,0,0,0.482
est_018642,established,4,856|1520|1711|3396,1711,1,1,0,0,0.4165
est_018643,established,2,1711|1976,1711,1,1,0,0,0.3011
est_018644,established,5,1711|1800|2081|2347|4941,1711,1,1,0,0,0.3412
est_018645,established,3,1415|1708|1711,1711,1,1,0,0,0.2003
est_018646,established,4,1711|3459|4232|5803,1711,1,1,0,0,0.234
est_018647,established,4,1711|2227|2522|4568,1711,1,1,0,0,0.207
est_018648,established,5,1344|1415|1711|2985|5613,1711,1,1,0,0,0.3621
est_018649,established,2,1711|2367,1711,1,1,0,0,0.1969
est_018650,established,2,1434|1711,1711,1,1,0,0,0.1098
est_018651,established,3,1711|2284|2827,1711,1,1,0,0,0.2427
est_018652,established,3,487|1711|5274,1711,1,1,0,0,0.4537
est_018653,established,5,278|1711|3459|3806|4528,1711,1,1,0,0,0.1153
est_018654,established,2,1711|2227,1711,1,1,0,0,0.1183
est_018655,established,2,274|1712,1712,1,1,0,0,0.4929
est_018656,established,3,1272|1715|2455,1715,1,1,0,0,0.2565
est_018657,established,2,1719|4441,1719,1,1,0,0,0.4558
est_018658,established,4,1719|2964|5700|5967,1719,1,1,0,0,0.3276
est_018659,established,2,1118|1719,1719,1,1,0,0,0.6678
est_018660,established,2,1719|5242,1719,1,1,0,0,0.1486
est_018661,established,2,1719|1820,1719,1,1,0,0,0.6215
est_018662,established,2,1124|1719,1719,1,1,0,0,0.6444
est_018663,established,4,1495|1719|3184|3236,1719,1,1,0,0,0.3098
est_018664,established,3,1209|1719|2578,1719,1,1,0,0,0.5632
est_018665,established,3,1719|2001|3241,1719,1,1,0,0,0.4071
est_018666,established,2,1719|3590,1719,1,1,0,0,0.3614
est_018667,established,2,1719|2567,1719,1,1,0,0,0.777
est_018668,established,3,1719|1877|3075,1719,1,1,0,0,0.4521
est_018669,established,4,951|1719|1910|4196,1719,1,1,0,0,0.6141
est_018670,established,2,1719|6179,1719,1,1,0,0,0.3335
est_018671,established,4,302|441|1224|1719,1719,1,1,0,0,0.3119
est_018672,established,5,1719|3609|4912|4917|6269,1719,1,1,0,0,0.3301
est_018673,established,5,827|1130|1523|1719|3027,1719,1,1,0,0,0.5414
est_018674,established,2,1719|3683,1719,1,1,0,0,0.3746
est_018675,established,3,195|225|1719,1719,1,1,0,0,0.5303
est_018676,established,5,1719|3904|3937|5823|6405,1719,1,1,0,0,0.5673
est_018677,established,2,1548|1719,1719,1,1,0,0,0.8311
est_018678,established,3,1493|1719|2567,1719,1,1,0,0,0.5007
est_018679,established,2,1719|2565,1719,1,1,0,0,0.7488
est_018680,established,5,317|530|1719|3288|3366,1719,1,1,0,0,0.4014
est_018681,established,4,452|1719|3290|5823,1719,1,1,0,0,0.4721
est_018682,established,3,1719|5158|5930,1719,1,1,0,0,0.4304
est_018683,established,4,1719|2356|3075|3237,1719,1,1,0,0,0.4461
est_018684,established,5,744|1719|2827|4486|5928,1719,1,1,0,0,0.5374
est_018685,established,2,1605|1719,1719,1,1,0,0,0.3402
est_018686,established,4,1209|1719|1962|2618,1719,1,1,0,0,0.321
est_018687,established,5,334|1719|2165|2664|6224,1719,1,1,0,0,0.4017
est_018688,established,2,1719|5919,1719,1,1,0,0,0.7804
est_018689,established,2,1719|4603,1719,1,1,0,0,0.3575
est_018690,established,4,333|998|1118|1719,1719,1,1,0,0,0.3263
est_018691,established,2,1719|2566,1719,1,1,0,0,0.557
est_018692,established,4,1278|1397|1719|3225,1719,1,1,0,0,0.3288
est_018693,established,3,30|1719|4469,1719,1,1,0,0,0.3302
est_018694,established,4,1465|1719|2618|6224,1719,1,1,0,0,0.354
est_018695,established,2,1719|2618,1719,1,1,0,0,0.4392
est_018696,established,3,1206|1719|4294,1719,1,1,0,0,0.3628
est_018697,established,2,1719|3465,1719,1,1,0,0,0.3605
est_018698,established,3,1719|1816|2464,1719,1,1,0,0,0.3436
est_018699,established,3,779|1719|4368,1719,1,1,0,0,0.7877
est_018700,established,2,1205|1719,1719,1,1,0,0,0.3438
est_018701,established,5,1186|1719|1816|1910|4196,1719,1,1,0,0,0.2792
est_018702,established,2,1719|6714,1719,1,1,0,0,0.4238
est_018703,established,3,951|1719|3374,1719,1,1,0,0,0.4541
est_018704,established,4,1719|3075|3683|6486,1719,1,1,0,0,0.371
est_018705,established,5,1128|1719|2820|6716|6785,1719,1,1,0,0,0.4228
est_018706,established,3,1338|1719|4318,1719,1,1,0,0,0.6303
est_018707,established,3,333|1719|5588,1719,1,1,0,0,0.3791
est_018708,established,3,1720|3028|3297,1720,1,1,0,0,0.6274
est_018709,established,3,1216|1720|5216,1720,1,1,0,0,0.4482
est_018710,established,5,0|1212|1720|2354|5166,1720,1,1,0,0,0.5066
est_018711,established,2,1720|5166,1720,1,1,0,0,0.8666
est_018712,established,3,1720|1979|3804,1720,1,1,0,0,0.5177
est_018713,established,5,0|899|991|1128|1720,1720,1,1,0,0,0.2984
est_018714,established,5,1221|1720|2921|3138|3804,1720,1,1,0,0,0.2711
est_018715,established,5,988|1721|2108|2979|5510,1721,1,1,0,0,0.1536
est_018716,established,2,1722|4464,1722,1,1,0,0,0.3216
est_018717,established,3,1724|4790|5085,1724,1,1,0,0,0.6338
est_018718,established,2,1724|3594,1724,1,1,0,0,0.2513
est_018719,established,4,1049|1724|1996|5085,1724,1,1,0,0,0.3471
est_018720,established,2,1725|6223,1725,1,1,0,0,0.6154
est_018721,established,2,1725|2111,1725,1,1,0,0,0.7132
est_018722,established,2,366|1726,1726,1,1,0,0,0.177
est_018723,established,3,42|1031|1726,1726,1,1,0,0,0.1363
est_018724,established,3,1726|2998|4683,1726,1,1,0,0,0.1297
est_018725,established,3,1726|4683|5576,1726,1,1,0,0,0.0985
est_018726,established,4,7|1726|4803|6120,1726,1,1,0,0,0.1271
est_018727,established,2,7|1726,1726,1,1,0,0,0.0883
est_018728,established,2,1726|2127,1726,1,1,0,0,0.3862
est_018729,established,2,1729|6509,1729,1,1,0,0,0.7091
est_018730,established,5,697|1284|1729|2348|5258,1729,1,1,0,0,0.4075
est_018731,established,5,1167|1211|1676|1734|2973,1734,1,1,0,0,0.499
est_018732,established,2,1734|4102,1734,1,1,0,0,0.4719
est_018733,established,3,1734|2924|5863,1734,1,1,0,0,0.6137
est_018734,established,4,1734|1831|2239|6633,1734,1,1,0,0,0.576
est_018735,established,3,1525|1734|5320,1734,1,1,0,0,0.4703
est_018736,established,5,1094|1284|1734|2565|3393,1734,1,1,0,0,0.3661
est_018737,established,2,1734|6771,1734,1,1,0,0,0.764
est_018738,established,4,1192|1670|1734|2704,1734,1,1,0,0,0.7439
est_018739,established,5,1504|1734|2620|3247|4017,1734,1,1,0,0,0.1721
est_018740,established,3,1734|2543|6339,1734,1,1,0,0,0.1648
est_018741,established,4,442|1734|5166|5298,1734,1,1,0,0,0.5818
est_018742,established,5,1734|2565|5279|5405|5863,1734,1,1,0,0,0.3314
est_018743,established,2,1734|6422,1734,1,1,0,0,0.1655
est_018744,established,4,1284|1734|2028|3046,1734,1,1,0,0,0.171
est_018745,established,2,1734|2037,1734,1,1,0,0,0.1935
est_018746,established,4,336|690|1216|1734,1734,1,1,0,0,0.2352
est_018747,established,2,1734|5366,1734,1,1,0,0,0.1677
est_018748,established,2,1734|5182,1734,1,1,0,0,0.3927
est_018749,established,3,1734|5145|5964,1734,1,1,0,0,0.3252
est_018750,established,4,770|1501|1734|5463,1734,1,1,0,0,0.6126
est_018751,established,3,1734|2332|3804,1734,1,1,0,0,0.1004
est_018752,established,2,1421|1735,1735,1,1,0,0,0.108
est_018753,established,5,589|1674|1736|2199|4162,1736,1,1,0,0,0.1908
est_018754,established,3,68|646|1736,1736,1,1,0,0,0.1621
est_018755,established,3,589|1736|2843,1736,1,1,0,0,0.0909
est_018756,established,5,27|545|646|1736|2352,1736,1,1,0,0,0.1479
est_018757,established,5,1294|1736|2857|3900|4162,1736,1,1,0,0,0.086
est_018758,established,3,1010|1738|5537,1738,1,1,0,0,0.4195
est_018759,established,3,1738|2827|6116,1738,1,1,0,0,0.234
est_018760,established,3,1147|1738|3233,1738,1,1,0,0,0.1585
est_018761,established,4,996|1205|1738|3590,1738,1,1,0,0,0.3466
est_018762,established,3,1738|2727|6116,1738,1,1,0,0,0.5408
est_018763,established,4,1494|1738|5395|5410,1738,1,1,0,0,0.4284
est_018764,established,5,888|1278|1738|2382|2827,1738,1,1,0,0,0.3436
est_018765,established,5,1523|1738|1788|2995|3845,1738,1,1,0,0,0.31
est_018766,established,4,951|1233|1738|2495,1738,1,1,0,0,0.2805
est_018767,established,2,1738|3987,1738,1,1,0,0,0.6178
est_018768,established,5,1083|1196|1738|2819|6857,1738,1,1,0,0,0.481
est_018769,established,4,827|1001|1738|3366,1738,1,1,0,0,0.1748
est_018770,established,3,1368|1738|4655,1738,1,1,0,0,0.3953
est_018771,established,2,400|1738,1738,1,1,0,0,0.1681
est_018772,established,2,287|1738,1738,1,1,0,0,0.5735
est_018773,established,2,1738|2001,1738,1,1,0,0,0.1754
est_018774,established,4,951|1738|2042|3236,1738,1,1,0,0,0.2876
est_018775,established,5,501|1719|1738|3111|5894,1738,1,1,0,0,0.2344
est_018776,established,2,1738|4219,1738,1,1,0,0,0.2041
est_018777,established,4,287|1738|2074|4469,1738,1,1,0,0,0.3926
est_018778,established,2,294|1738,1738,1,1,0,0,0.1881
est_018779,established,2,1738|3769,1738,1,1,0,0,0.0141
est_018780,established,2,1738|3208,1738,1,1,0,0,0.4206
est_018781,established,4,1738|3663|3874|4442,1738,1,1,0,0,0.1882
est_018782,established,5,982|1181|1738|2404|2817,1738,1,1,0,0,0.2272
est_018783,established,5,736|1217|1738|2849|6016,1738,1,1,0,0,0.2661
est_018784,established,3,294|1233|1738,1738,1,1,0,0,0.27
est_018785,established,3,1738|5090|6146,1738,1,1,0,0,0.1996
est_018786,established,2,237|1738,1738,1,1,0,0,0.0529
est_018787,established,3,1738|2885|5404,1738,1,1,0,0,0.4023
est_018788,established,3,1457|1738|6580,1738,1,1,0,0,0.1352
est_018789,established,2,1226|1738,1738,1,1,0,0,0.1235
est_018790,established,4,196|1738|2156|4165,1738,1,1,0,0,0.2715
est_018791,established,4,321|1739|2635|3721,1739,1,1,0,0,0.6377
est_018792,established,4,507|1739|1788|4373,1739,1,1,0,0,0.6509
est_018793,established,3,1739|2819|2883,1739,1,1,0,0,0.3029
est_018794,established,2,1739|5988,1739,1,1,0,0,0.6853
est_018795,established,3,1739|3204|4368,1739,1,1,0,0,0.6187
est_018796,established,5,1739|2964|3660|3744|6565,1739,1,1,0,0,0.4662
est_018797,established,3,1739|3164|4046,1739,1,1,0,0,0.4805
est_018798,established,4,1739|2566|3164|3744,1739,1,1,0,0,0.3499
est_018799,established,3,430|959|1739,1739,1,1,0,0,0.6229
est_018800,established,3,321|1739|1788,1739,1,1,0,0,0.6656
est_018801,established,2,1739|4453,1739,1,1,0,0,0.7219
est_018802,established,4,1739|1947|2776|3204,1739,1,1,0,0,0.2827
est_018803,established,2,430|1739,1739,1,1,0,0,0.7011
est_018804,established,3,292|1739|4046,1739,1,1,0,0,0.4907
est_018805,established,2,1739|1944,1739,1,1,0,0,0.3303
est_018806,established,5,1740|2108|3642|3670|6680,1740,1,1,0,0,0.1936
est_018807,established,4,1304|1740|2294|6680,1740,1,1,0,0,0.2269
est_018808,established,5,296|1741|4052|4362|5188,1741,1,1,0,0,0.5837
est_018809,established,3,1741|4467|6495,1741,1,1,0,0,0.565
est_018810,established,4,730|1741|4993|6495,1741,1,1,0,0,0.4232
est_018811,established,3,963|1741|4362,1741,1,1,0,0,0.5224
est_018812,established,3,1741|2486|2765,1741,1,1,0,0,0.6231
est_018813,established,2,1741|5536,1741,1,1,0,0,0.5386
est_018814,established,3,913|1741|6495,1741,1,1,0,0,0.3745
est_018815,established,3,620|1741|2639,1741,1,1,0,0,0.3467
est_018816,established,4,1741|2765|3816|5188,1741,1,1,0,0,0.4597
est_018817,established,5,1197|1741|1754|5188|5213,1741,1,1,0,0,0.2446
est_018818,established,5,1741|2765|4121|4414|5536,1741,1,1,0,0,0.3306
est_018819,established,5,1742|2151|3137|3314|3436,1742,1,1,0,0,0.1289
est_018820,established,2,1742|6753,1742,1,1,0,0,0.2051
est_018821,established,2,1742|4097,1742,1,1,0,0,0.0798
est_018822,established,2,341|1742,1742,1,1,0,0,0.094
est_018823,established,3,1743|3003|4095,1743,1,1,0,0,0.2836
est_018824,established,3,1744|3670|4572,1744,1,1,0,0,0.179
est_018825,established,5,1744|2209|2455|4572|5341,1744,1,1,0,0,0.1821
est_018826,established,3,602|1721|1744,1744,1,1,0,0,0.1103
est_018827,established,2,1745|3160,1745,1,1,0,0,0.1793
est_018828,established,3,985|1745|3074,1745,1,1,0,0,0.162
est_018829,established,3,433|1745|2789,1745,1,1,0,0,0.2838
est_018830,established,2,1745|2166,1745,1,1,0,0,0.7829
est_018831,established,3,933|1745|3625,1745,1,1,0,0,0.2877
est_018832,established,3,1745|3654|6631,1745,1,1,0,0,0.5677
est_018833,established,2,1745|4494,1745,1,1,0,0,0.1767
est_018834,established,3,1745|2819|5883,1745,1,1,0,0,0.0388
est_018835,established,2,1745|4615,1745,1,1,0,0,0.1496
est_018836,established,2,1353|1745,1745,1,1,0,0,0.1453
est_018837,established,3,985|1745|5573,1745,1,1,0,0,0.1247
est_018838,established,4,1745|2578|2789|2819,1745,1,1,0,0,0.2925
est_018839,established,3,1745|2367|5151,1745,1,1,0,0,0.1805
est_018840,established,5,26|1745|3160|5418|6658,1745,1,1,0,0,0.1653
est_018841,established,5,1745|2776|2883|3204|5833,1745,1,1,0,0,0.1678
est_018842,established,4,433|1641|1745|2883,1745,1,1,0,0,0.1113
est_018843,established,3,321|1745|4886,1745,1,1,0,0,0.6292
est_018844,established,5,1745|1982|3204|3892|5369,1745,1,1,0,0,0.0929
est_018845,established,5,1368|1745|3084|3654|3892,1745,1,1,0,0,0.0616
est_018846,established,4,1745|2150|2587|2883,1745,1,1,0,0,0.0863
est_018847,established,3,1745|6647|6650,1745,1,1,0,0,0.1155
est_018848,established,3,106|1745|3407,1745,1,1,0,0,0.6077
est_018849,established,5,1368|1745|3407|4167|5573,1745,1,1,0,0,0.2424
est_018850,established,2,1745|6650,1745,1,1,0,0,0.1681
est_018851,established,2,1745|3074,1745,1,1,0,0,0.0047
est_018852,established,2,1745|2819,1745,1,1,0,0,0.026
est_018853,established,4,1745|1968|4533|5314,1745,1,1,0,0,0.1366
est_018854,established,5,1745|2122|3721|4282|5418,1745,1,1,0,0,0.2337
est_018855,established,4,1745|1966|2776|4618,1745,1,1,0,0,0.2066
est_018856,established,5,433|883|1745|3654|4533,1745,1,1,0,0,0.3291
est_018857,established,3,1745|3160|3932,1745,1,1,0,0,0.1303
est_018858,established,3,1745|5684|6054,1745,1,1,0,0,0.1397
est_018859,established,5,1745|2789|4941|5057|5887,1745,1,1,0,0,0.1832
est_018860,established,4,425|1747|1831|1858,1747,1,1,0,0,0.5494
est_018861,established,2,141|1747,1747,1,1,0,0,0.6541
est_018862,established,2,1747|2626,1747,1,1,0,0,0.51
est_018863,established,2,1747|2185,1747,1,1,0,0,0.7265
est_018864,established,4,1747|1978|3026|3692,1747,1,1,0,0,0.4621
est_018865,established,4,321|1747|2227|2567,1747,1,1,0,0,0.6253
est_018866,established,3,1747|1858|2806,1747,1,1,0,0,0.5401
est_018867,established,2,1747|5902,1747,1,1,0,0,0.5635
est_018868,established,4,1747|2806|3541|4042,1747,1,1,0,0,0.4676
est_018869,established,4,139|626|1747|3991,1747,1,1,0,0,0.4857
est_018870,established,5,992|1748|2280|2501|5410,1748,1,1,0,0,0.2646
est_018871,established,2,1338|1748,1748,1,1,0,0,0.7694
est_018872,established,5,926|1748|2863|3233|5392,1748,1,1,0,0,0.1053
est_018873,established,5,951|1224|1523|1748|5739,1748,1,1,0,0,0.4164
est_018874,established,4,334|605|1748|3359,1748,1,1,0,0,0.1707
est_018875,established,2,1598|1748,1748,1,1,0,0,0.7575
est_018876,established,3,1748|3411|4368,1748,1,1,0,0,0.4401
est_018877,established,4,196|1183|1748|3406,1748,1,1,0,0,0.2851
est_018878,established,5,1748|2566|3234|6522|6857,1748,1,1,0,0,0.4255
est_018879,established,2,1748|5502,1748,1,1,0,0,0.0072
est_018880,established,4,1748|1962|2495|6509,1748,1,1,0,0,0.2355
est_018881,established,5,992|1429|1442|1748|4165,1748,1,1,0,0,0.1585
est_018882,established,4,325|563|950|1748,1748,1,1,0,0,0.2155
est_018883,established,2,1748|2050,1748,1,1,0,0,0.0755
est_018884,established,4,1183|1748|3590|3683,1748,1,1,0,0,0.089
est_018885,established,4,563|718|1748|3663,1748,1,1,0,0,0.1835
est_018886,established,5,955|1748|2501|2787|4364,1748,1,1,0,0,0.1964
est_018887,established,2,1748|5628,1748,1,1,0,0,0.1409
est_018888,established,5,1494|1748|2036|2924|3366,1748,1,1,0,0,0.1025
est_018889,established,2,1748|4196,1748,1,1,0,0,0.2503
est_018890,established,5,294|1748|2404|3769|4294,1748,1,1,0,0,0.2176
est_018891,established,5,195|718|896|1226|1748,1748,1,1,0,0,0.1716
est_018892,established,3,25|1748|6490,1748,1,1,0,0,0.2784
est_018893,established,2,1751|4467,1751,1,1,0,0,0.395
est_018894,established,3,1751|3544|4102,1751,1,1,0,0,0.4661
est_018895,established,3,1751|4166|4340,1751,1,1,0,0,0.3496
est_018896,established,3,1751|2519|6591,1751,1,1,0,0,0.2663
est_018897,established,3,479|1752|4023,1752,1,1,0,0,0.5447
est_018898,established,5,814|1752|2970|5059|5437,1752,1,1,0,0,0.403
est_018899,established,3,1752|1895|3280,1752,1,1,0,0,0.3463
est_018900,established,3,1752|4467|5804,1752,1,1,0,0,0.2371
est_018901,established,3,1752|5182|6591,1752,1,1,0,0,0.3698
est_018902,established,5,1752|3450|4102|4362|6439,1752,1,1,0,0,0.2578
est_018903,established,3,1752|3268|5979,1752,1,1,0,0,0.3079
est_018904,established,3,856|1025|1753,1753,1,1,0,0,0.2511
est_018905,established,2,1754|4993,1754,1,1,0,0,0.5436
est_018906,established,3,1754|3410|3616,1754,1,1,0,0,0.5505
est_018907,established,3,1754|2058|5213,1754,1,1,0,0,0.2582
est_018908,established,5,1197|1754|3816|5752|6693,1754,1,1,0,0,0.2129
