constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_000432,established,3,568|1021|1568,568,5,3,1,1,0.7143
est_000433,established,2,601|1091,601|1091,5,4,0,1,0.4776
est_000434,established,4,537|601|1038|1232,601|1038|1232,5,3,0,2,0.3928
est_000435,established,4,310|607|701|1164,607|701|1164,5,2,0,3,0.5508
est_000436,established,2,620|907,620|907,5,3,1,1,0.6736
est_000437,established,2,625|1530,625|1530,5,2,1,2,0.3857
est_000438,established,5,92|413|626|917|1292,413|626|917,5,3,1,1,0.3546
est_000439,established,2,644|653,644,5,4,0,1,0.4543
est_000440,established,2,162|651,651,5,5,0,0,0.6827
est_000441,established,2,659|1185,659,5,4,0,1,0.4673
est_000442,established,2,671|1070,671|1070,5,2,2,1,0.5884
est_000443,established,2,695|1479,695|1479,5,2,1,2,0.7382
est_000444,established,2,697|1193,697|1193,5,2,2,1,0.2246
est_000445,established,2,701|1021,701|1021,5,2,1,2,0.8129
est_000446,established,2,439|712,712,5,2,1,2,0.8423
est_000447,established,2,577|713,577|713,5,4,1,0,0.572
est_000448,established,2,765|1529,765|1529,5,4,0,1,0.8933
est_000449,established,2,770|1544,770|1544,5,3,0,2,0.8877
est_000450,established,4,3|129|545|771,771,5,3,1,1,0.5993
est_000451,established,2,125|777,777,5,1,1,3,0.9005
est_000452,established,2,780|1038,780,5,5,0,0,0.6209
est_000453,established,2,786|1597,786|1597,5,3,0,2,0.8349
est_000454,established,2,816|1502,816|1502,5,3,1,1,0.9757
est_000455,established,3,842|1008|1269,842|1008|1269,5,3,1,1,0.1462
est_000456,established,2,843|1000,843|1000,5,5,0,0,0.1332
est_000457,established,2,845|855,855,5,2,0,3,0.5262
est_000458,established,2,860|948,860|948,5,4,1,0,0.1793
est_000459,established,4,664|869|1103|1238,869|1103|1238,5,3,1,1,0.2918
est_000460,established,2,342|880,342|880,5,1,2,2,0.1456
est_000461,established,2,47|886,886,5,3,2,0,0.3611
est_000462,established,2,897|1248,897|1248,5,2,0,3,0.3547
est_000463,established,2,77|915,915,5,4,0,1,0.1184
est_000464,established,2,929|1277,929,5,4,0,1,0.92
est_000465,established,2,930|1187,930,5,4,1,0,0.8826
est_000466,established,2,940|1633,940|1633,5,3,0,2,0.7263
est_000467,established,3,940|994|1633,940|994|1633,5,3,2,0,0.5949
est_000468,established,2,252|946,946,5,2,2,1,0.5848
est_000469,established,4,316|953|1081|1178,953|1081,5,3,1,1,0.2851
est_000470,established,2,956|1296,956,5,5,0,0,0.5441
est_000471,established,2,969|1063,969|1063,5,5,0,0,0.8189
est_000472,established,4,269|549|975|1231,975|1231,5,1,2,2,0.2378
est_000473,established,2,987|1187,987|1187,5,3,1,1,0.5949
est_000474,established,3,994|1629|1633,994|1633,5,2,2,1,0.5073
est_000475,established,3,995|1011|1441,995|1441,5,3,0,2,0.9183
est_000476,established,2,424|1000,1000,5,4,0,1,0.2025
est_000477,established,2,1004|1129,1004|1129,5,4,1,0,0.3549
est_000478,established,2,1007|1308,1007,5,3,1,1,0.877
est_000479,established,2,1012|1164,1012|1164,5,4,1,0,0.576
est_000480,established,3,1012|1478|1624,1012|1478|1624,5,3,0,2,0.7483
est_000481,established,2,890|1019,1019,5,4,0,1,0.8736
est_000482,established,2,1029|1468,1029,5,5,0,0,0.4866
est_000483,established,3,495|999|1045,1045,5,4,0,1,0.6255
est_000484,established,2,1059|1305,1059|1305,5,2,1,2,0.8992
est_000485,established,2,1061|1129,1061,5,1,0,4,0.4122
est_000486,established,5,187|209|1065|1327|1453,187|1065,5,2,0,3,0.2636
est_000487,established,2,549|1072,1072,5,5,0,0,0.2228
est_000488,established,2,1075|1323,1075|1323,5,4,0,1,0.2287
est_000489,established,2,204|1098,1098,5,2,1,2,0.6552
est_000490,established,2,1105|1248,1105,5,4,0,1,0.8379
est_000491,established,2,318|1108,1108,5,5,0,0,0.1996
est_000492,established,3,318|1108|1555,318|1108|1555,5,2,2,1,0.1697
est_000493,established,2,1097|1123,1097|1123,5,3,1,1,0.8108
est_000494,established,3,511|630|1136,630|1136,5,2,1,2,0.6584
est_000495,established,2,993|1144,1144,5,4,0,1,0.6723
est_000496,established,5,627|852|1088|1158|1381,1158,5,2,0,3,0.192
est_000497,established,2,78|1169,1169,5,3,0,2,0.9624
est_000498,established,2,980|1174,980|1174,5,2,0,3,0.7587
est_000499,established,2,1012|1192,1012|1192,5,4,0,1,0.7417
est_000500,established,4,516|1038|1193|1589,516|1193,5,2,1,2,0.2119
est_000501,established,2,1156|1207,1156|1207,5,1,0,4,0.1701
est_000502,established,3,1043|1218|1498,1218|1498,5,5,0,0,0.3811
est_000503,established,2,985|1218,1218,5,4,1,0,0.1775
est_000504,established,4,353|985|1043|1218,1218,5,5,0,0,0.3129
est_000505,established,2,1250|1592,1250|1592,5,4,0,1,0.5383
est_000506,established,2,1257|1517,1257|1517,5,2,0,3,0.235
est_000507,established,2,1271|1310,1271|1310,5,4,0,1,0.2817
est_000508,established,2,1238|1313,1313,5,3,1,1,0.6629
est_000509,established,4,868|1335|1539|1659,1335,5,3,1,1,0.699
est_000510,established,3,488|868|1335,1335,5,2,2,1,0.7034
est_000511,established,2,1444|1466,1444|1466,5,4,0,1,0.9608
est_000512,established,3,893|1481|1633,1481|1633,5,4,0,1,0.8047
est_000513,established,2,993|1502,1502,5,5,0,0,0.8978
est_000514,established,5,239|345|663|1005|1524,1524,5,3,1,1,0.4899
est_000515,established,2,650|1524,1524,5,3,1,1,0.2336
est_000516,established,2,952|1539,1539,5,3,0,2,0.7672
est_000517,established,2,1539|1549,1539|1549,5,5,0,0,0.7948
est_000518,established,4,240|309|1364|1539,1364|1539,5,2,1,2,0.6514
est_000519,established,2,999|1540,1540,5,5,0,0,0.5372
est_000520,established,2,167|1546,1546,5,3,0,2,0.4711
est_000521,established,2,1543|1554,1543|1554,5,1,2,2,0.5391
est_000522,established,5,345|664|810|1574|1634,1574|1634,5,4,0,1,0.3879
est_000523,established,4,126|638|1292|1576,1576,5,1,2,2,0.1732
est_000524,established,2,1442|1583,1442|1583,5,2,0,3,0.5495
est_000525,established,2,1623|1643,1623|1643,5,4,0,1,0.2247
est_000526,established,2,888|1631,1631,5,4,0,1,0.6469
est_000527,established,3,22|837|1633,1633,5,1,1,3,0.7577
est_000528,established,2,1429|1635,1635,5,5,0,0,0.2294
est_000529,established,2,931|1645,1645,5,4,0,1,0.6684
est_000530,established,2,1185|1653,1653,5,5,0,0,0.5502
est_000531,established,2,659|1653,659|1653,5,2,1,2,0.0877
est_000532,established,2,1164|1661,1661,5,2,1,2,0.9266
est_000533,established,5,307|333|402|1051|1296,402|1051,5,0,2,3,0.3391
est_000534,established,2,763|1424,763|1424,5,0,2,3,0.227
est_000535,established,3,5|40|499,5|40,4,4,0,0,0.1628
est_000536,established,2,9|1054,9|1054,4,1,1,2,0.4176
est_000537,established,2,10|879,10|879,4,4,0,0,0.4292
est_000538,established,3,23|869|1574,23|869,4,2,1,1,0.2232
est_000539,established,3,28|40|459,28|459,4,2,2,0,0.1269
est_000540,established,2,28|1104,28|1104,4,2,1,1,0.1094
est_000541,established,3,29|601|669,29|601|669,4,3,0,1,0.353
est_000542,established,4,31|235|333|1162,31|235,4,2,0,2,0.2377
est_000543,established,3,31|235|333,31|235,4,3,0,1,0.157
est_000544,established,4,31|183|318|333,31|183,4,3,1,0,0.175
est_000545,established,3,36|323|1552,36|323,4,1,2,1,0.52
est_000546,established,2,38|60,38,4,3,0,1,0.6141
est_000547,established,3,38|278|413,38,4,2,1,1,0.4172
est_000548,established,3,40|649|1270,40|649|1270,4,4,0,0,0.2545
est_000549,established,2,47|1002,47|1002,4,3,1,0,0.2557
est_000550,established,3,47|56|674,47|56,4,2,0,2,0.3136
est_000551,established,2,50|1041,50|1041,4,2,2,0,0.0704
est_000552,established,2,58|571,58|571,4,3,0,1,0.3378
est_000553,established,4,64|548|589|1208,64|589,4,2,0,2,0.0381
est_000554,established,2,67|1312,67|1312,4,2,0,2,0.4411
est_000555,established,2,67|377,67|377,4,4,0,0,0.2686
est_000556,established,2,69|394,69|394,4,1,1,2,0.5828
est_000557,established,2,73|295,73|295,4,4,0,0,0.3133
est_000558,established,3,74|119|762,74,4,4,0,0,0.4923
est_000559,established,2,74|81,74|81,4,4,0,0,0.3694
est_000560,established,4,78|507|1502|1623,78|507|1502|1623,4,3,1,0,0.6153
est_000561,established,2,82|1539,82|1539,4,1,2,1,0.5806
est_000562,established,2,89|310,89|310,4,2,0,2,0.0192
est_000563,established,2,89|1553,89,4,2,0,2,0.2631
est_000564,established,2,90|1638,90|1638,4,2,1,1,0.5285
est_000565,established,2,113|1191,113|1191,4,3,0,1,0.2403
est_000566,established,2,114|1389,114|1389,4,4,0,0,0.0609
est_000567,established,3,115|615|1273,115|615,4,3,0,1,0.7413
est_000568,established,2,115|240,115|240,4,4,0,0,0.7185
est_000569,established,2,122|1061,122|1061,4,2,0,2,0.8976
est_000570,established,3,122|1061|1129,122|1061|1129,4,1,1,2,0.6491
est_000571,established,2,3|129,3|129,4,1,1,2,0.8005
est_000572,established,2,133|1323,133|1323,4,2,1,1,0.8647
est_000573,established,2,137|823,137|823,4,3,0,1,0.691
est_000574,established,2,137|1335,137|1335,4,2,0,2,0.155
est_000575,established,2,141|1502,141|1502,4,3,0,1,0.7106
est_000576,established,2,148|372,148,4,3,0,1,0.2909
est_000577,established,3,89|148|372,148,4,1,1,2,0.1066
est_000578,established,2,148|453,148|453,4,2,0,2,0.131
est_000579,established,2,148|725,148,4,1,2,1,0.2113
est_000580,established,2,160|1004,160,4,2,0,2,0.609
est_000581,established,2,161|1287,161|1287,4,3,0,1,0.4361
est_000582,established,2,166|1387,166,4,1,2,1,0.8505
est_000583,established,2,112|170,170,4,4,0,0,0.3618
est_000584,established,2,116|176,176,4,2,1,1,0.4965
est_000585,established,2,183|1160,183|1160,4,4,0,0,0.4026
est_000586,established,2,183|826,183,4,3,0,1,0.2429
est_000587,established,2,186|1350,186,4,3,1,0,0.3117
est_000588,established,2,186|816,186|816,4,2,1,1,0.5444
est_000589,established,2,186|1164,186|1164,4,1,0,3,0.6586
est_000590,established,4,187|209|1327|1453,187|209,4,4,0,0,0.2228
est_000591,established,4,190|449|602|1346,190|449|1346,4,2,0,2,0.4165
est_000592,established,2,203|503,203|503,4,3,1,0,0.8582
est_000593,established,3,203|503|1335,203|1335,4,4,0,0,0.8189
est_000594,established,4,85|136|211|1327,211|1327,4,3,0,1,0.3888
est_000595,established,2,211|476,211|476,4,1,0,3,0.3834
est_000596,established,2,216|558,216|558,4,3,0,1,0.2959
est_000597,established,2,217|290,217|290,4,3,0,1,0.256
est_000598,established,3,17|220|1499,220,4,1,1,2,0.3528
est_000599,established,2,228|1006,228|1006,4,3,0,1,0.379
est_000600,established,2,60|241,60|241,4,2,0,2,0.3508
est_000601,established,2,27|244,244,4,2,0,2,0.7844
est_000602,established,2,246|1061,246|1061,4,3,0,1,0.7351
est_000603,established,2,249|908,249|908,4,3,1,0,0.1996
est_000604,established,2,249|1043,249,4,3,0,1,0.304
est_000605,established,2,257|1539,257,4,4,0,0,0.7751
est_000606,established,2,261|301,261,4,2,1,1,0.2963
est_000607,established,2,261|885,261|885,4,3,1,0,0.3869
est_000608,established,3,288|638|1389,288|638|1389,4,2,0,2,0.0857
est_000609,established,2,289|1580,289|1580,4,3,1,0,0.4532
est_000610,established,3,291|589|1208,291|1208,4,3,0,1,0.0322
est_000611,established,5,64|291|548|1208|1625,291|1208|1625,4,2,0,2,0.0333
est_000612,established,3,64|291|1208,64|291|1208,4,3,1,0,0.0574
est_000613,established,2,294|960,294|960,4,2,1,1,0.3734
est_000614,established,5,32|294|393|415|1277,294|415,4,1,0,3,0.5227
est_000615,established,2,294|1003,294|1003,4,3,0,1,0.2511
est_000616,established,2,298|1067,298|1067,4,2,0,2,0.6204
est_000617,established,3,302|989|1519,302,4,4,0,0,0.3773
est_000618,established,3,302|680|989,302|680,4,2,1,1,0.0658
est_000619,established,2,304|908,304,4,4,0,0,0.986
est_000620,established,4,308|1121|1277|1279,308|1121,4,4,0,0,0.2214
est_000621,established,2,312|1154,312,4,2,1,1,0.7409
est_000622,established,5,8|300|320|383|684,300|320|383,4,3,0,1,0.1334
est_000623,established,2,320|844,320|844,4,3,0,1,0.0789
est_000624,established,2,330|1088,330|1088,4,1,1,2,0.2398
est_000625,established,4,331|393|1114|1277,331|393|1114,4,3,0,1,0.4023
est_000626,established,2,334|1229,334,4,2,1,1,0.9181
est_000627,established,2,272|344,344,4,2,0,2,0.3743
est_000628,established,4,328|345|1238|1313,328|345|1313,4,1,1,2,0.441
est_000629,established,2,355|1438,355|1438,4,4,0,0,0.3738
est_000630,established,2,359|489,359|489,4,3,0,1,0.4948
est_000631,established,2,360|548,360|548,4,4,0,0,0.1629
est_000632,established,2,367|957,367,4,3,0,1,0.0745
est_000633,established,2,370|701,370|701,4,3,0,1,0.7997
est_000634,established,3,370|1529|1614,370,4,3,0,1,0.6762
est_000635,established,3,370|606|1164,370|606,4,3,0,1,0.5052
est_000636,established,3,67|377|1312,377,4,4,0,0,0.3441
est_000637,established,2,382|480,382|480,4,3,0,1,0.7743
est_000638,established,2,394|556,394|556,4,3,0,1,0.5464
est_000639,established,2,394|399,394|399,4,1,1,2,0.3159
est_000640,established,3,394|993|1511,394|1511,4,3,0,1,0.6226
est_000641,established,2,311|405,405,4,2,2,0,0.7256
est_000642,established,2,407|1617,407|1617,4,1,2,1,0.7422
est_000643,established,3,115|412|1335,412|1335,4,2,0,2,0.524
est_000644,established,2,412|537,412,4,2,1,1,0.633
est_000645,established,2,412|931,412|931,4,3,0,1,0.7063
est_000646,established,5,145|316|424|663|1081,424|1081,4,2,0,2,0.1633
est_000647,established,3,430|1031|1547,430,4,2,1,1,0.4558
est_000648,established,3,353|432|549,432,4,2,0,2,0.6977
est_000649,established,4,269|433|594|1038,433,4,1,2,1,0.4287
est_000650,established,3,5|430|440,430|440,4,2,0,2,0.472
est_000651,established,2,441|685,441,4,2,1,1,0.2407
est_000652,established,2,441|1321,441|1321,4,3,0,1,0.0802
est_000653,established,2,13|454,454,4,3,0,1,0.6284
est_000654,established,2,459|499,459|499,4,3,0,1,0.0224
est_000655,established,2,466|896,466|896,4,3,1,0,0.2196
est_000656,established,2,466|468,466|468,4,3,0,1,0.668
est_000657,established,4,333|483|597|1038,483|597,4,1,1,2,0.3478
est_000658,established,2,486|1000,486|1000,4,3,0,1,0.7613
est_000659,established,5,65|492|558|769|1425,492|558|769|1425,4,3,0,1,0.1706
est_000660,established,3,385|506|960,506,4,2,1,1,0.3925
est_000661,established,2,510|511,510|511,4,2,2,0,0.6892
est_000662,established,2,522|1043,522,4,2,0,2,0.4021
est_000663,established,3,522|1377|1422,522,4,2,1,1,0.5602
est_000664,established,2,526|784,526,4,2,0,2,0.3479
est_000665,established,2,533|1249,533|1249,4,3,1,0,0.3685
est_000666,established,2,537|901,537|901,4,3,0,1,0.624
est_000667,established,3,537|601|1232,537|601|1232,4,2,1,1,0.4153
est_000668,established,2,538|894,538|894,4,2,0,2,0.5824
est_000669,established,2,544|1502,544,4,3,1,0,0.9604
est_000670,established,2,548|589,548|589,4,2,1,1,0.0706
est_000671,established,2,558|1453,558|1453,4,2,0,2,0.384
est_000672,established,2,558|653,558,4,3,0,1,0.0794
est_000673,established,2,561|966,561|966,4,1,2,1,0.3481
est_000674,established,2,562|1164,562|1164,4,1,1,2,0.5569
est_000675,established,2,568|1478,568|1478,4,2,0,2,0.4588
est_000676,established,5,32|571|1114|1277|1498,571|1114,4,2,1,1,0.4296
est_000677,established,2,289|571,289|571,4,1,1,2,0.5865
est_000678,established,2,589|1208,589|1208,4,4,0,0,0.0371
est_000679,established,2,596|1186,596,4,2,1,1,0.8393
est_000680,established,3,598|792|1413,598|792,4,3,0,1,0.6086
est_000681,established,3,316|601|1091,601|1091,4,3,1,0,0.413
est_000682,established,2,607|705,607|705,4,4,0,0,0.9799
est_000683,established,2,610|1327,610|1327,4,3,1,0,0.3904
est_000684,established,2,614|1164,614,4,3,0,1,0.9729
est_000685,established,2,628|1047,628|1047,4,4,0,0,0.4146
est_000686,established,2,637|840,637|840,4,4,0,0,0.7389
est_000687,established,2,647|1171,647|1171,4,2,1,1,0.8168
est_000688,established,3,351|659|1232,659,4,4,0,0,0.1747
est_000689,established,2,660|1164,660|1164,4,2,1,1,0.8355
est_000690,established,2,660|766,660,4,2,0,2,0.8681
est_000691,established,3,661|1023|1369,661|1369,4,4,0,0,0.5717
est_000692,established,2,661|1006,661|1006,4,2,1,1,0.3739
est_000693,established,3,437|477|679,437|679,4,1,1,2,0.6985
est_000694,established,2,701|995,701|995,4,3,0,1,0.4432
est_000695,established,2,701|1143,701|1143,4,3,0,1,0.8636
est_000696,established,2,703|820,703,4,4,0,0,0.5039
est_000697,established,2,705|1192,705|1192,4,2,1,1,0.8842
est_000698,established,2,705|1068,705|1068,4,2,1,1,0.9796
est_000699,established,2,711|1305,711|1305,4,4,0,0,0.7884
est_000700,established,2,727|1068,727|1068,4,3,0,1,0.7573
est_000701,established,2,727|1502,727|1502,4,2,0,2,0.6222
est_000702,established,2,727|1623,727|1623,4,2,2,0,0.0778
est_000703,established,3,668|740|1029,740,4,3,0,1,0.3752
est_000704,established,2,668|740,740,4,4,0,0,0.4008
est_000705,established,2,310|757,310|757,4,2,0,2,0.7329
est_000706,established,2,474|760,760,4,3,0,1,0.7641
est_000707,established,2,347|763,763,4,2,0,2,0.7869
est_000708,established,3,728|765|1608,765,4,1,0,3,0.7693
est_000709,established,2,770|781,770|781,4,4,0,0,0.117
est_000710,established,2,241|780,241|780,4,3,1,0,0.5822
est_000711,established,3,241|308|780,241|780,4,3,0,1,0.4594
est_000712,established,3,786|1502|1568,786,4,1,0,3,0.8015
est_000713,established,2,842|1178,842,4,2,0,2,0.1476
est_000714,established,2,844|956,844|956,4,1,2,1,0.1208
est_000715,established,3,851|948|1050,851|1050,4,2,0,2,0.5794
est_000716,established,2,186|859,186|859,4,2,0,2,0.2779
est_000717,established,2,866|1355,866,4,3,0,1,0.8511
est_000718,established,2,874|1385,874|1385,4,2,0,2,0.7533
est_000719,established,2,879|1327,879|1327,4,2,1,1,0.213
est_000720,established,2,313|884,884,4,3,1,0,0.3401
est_000721,established,2,887|1502,887,4,2,0,2,0.9505
est_000722,established,3,887|1012|1502,887,4,4,0,0,0.73
est_000723,established,2,887|961,887|961,4,3,0,1,0.8608
est_000724,established,4,77|126|894|1438,894|1438,4,1,1,2,0.1685
est_000725,established,2,895|1631,895|1631,4,3,0,1,0.4996
est_000726,established,2,269|899,899,4,2,0,2,0.5039
est_000727,established,3,77|915|985,915,4,3,0,1,0.1248
est_000728,established,2,922|1331,922|1331,4,3,0,1,0.1747
est_000729,established,3,219|663|927,219|927,4,1,0,3,0.6854
est_000730,established,2,607|930,607|930,4,3,1,0,0.4903
est_000731,established,2,729|935,935,4,3,1,0,0.8471
est_000732,established,2,942|1445,942,4,2,2,0,0.9402
est_000733,established,2,438|952,952,4,4,0,0,0.1533
est_000734,established,5,609|692|952|1022|1246,952|1022,4,3,0,1,0.3964
est_000735,established,2,952|1453,952,4,4,0,0,0.8428
est_000736,established,4,952|985|1008|1218,952|1218,4,3,0,1,0.0883
est_000737,established,2,952|1008,952,4,3,1,0,0.0371
est_000738,established,4,952|1022|1327|1517,952|1517,4,2,0,2,0.6147
est_000739,established,2,952|1560,952|1560,4,2,0,2,0.1538
est_000740,established,2,955|1129,955|1129,4,3,1,0,0.5627
est_000741,established,3,955|969|1591,955|969|1591,4,3,0,1,0.4494
est_000742,established,2,966|1441,966|1441,4,2,0,2,0.8838
est_000743,established,2,186|967,967,4,3,0,1,0.4854
est_000744,established,2,975|1231,975|1231,4,3,0,1,0.2932
est_000745,established,2,980|1544,980|1544,4,3,1,0,0.8223
est_000746,established,2,506|984,506|984,4,2,0,2,0.3469
est_000747,established,2,210|989,210|989,4,2,0,2,0.2983
est_000748,established,2,993|1012,993|1012,4,3,1,0,0.8802
est_000749,established,2,994|1629,994|1629,4,1,0,3,0.4703
est_000750,established,2,995|1441,995|1441,4,4,0,0,0.8632
est_000751,established,2,77|1000,1000,4,3,1,0,0.2871
est_000752,established,2,1006|1187,1006,4,4,0,0,0.5849
est_000753,established,2,1008|1036,1008|1036,4,2,1,1,0.0478
est_000754,established,2,1012|1068,1012|1068,4,3,1,0,0.9475
est_000755,established,2,1012|1502,1012|1502,4,2,1,1,0.5954
est_000756,established,2,1012|1478,1012|1478,4,2,1,1,0.6239
est_000757,established,2,701|1018,1018,4,3,0,1,0.6656
est_000758,established,2,921|1018,1018,4,2,1,1,0.1188
est_000759,established,2,522|1018,1018,4,4,0,0,0.4554
est_000760,established,2,354|1020,1020,4,2,0,2,0.5423
est_000761,established,3,134|849|1038,849|1038,4,1,2,1,0.4667
est_000762,established,2,1055|1148,1055|1148,4,3,0,1,0.2656
est_000763,established,2,1057|1458,1057|1458,4,4,0,0,0.8858
est_000764,established,3,1061|1137|1363,1061|1137|1363,4,3,0,1,0.4081
est_000765,established,2,1061|1363,1061|1363,4,1,2,1,0.2666
est_000766,established,3,969|1061|1129,1061|1129,4,1,2,1,0.6311
est_000767,established,4,2|606|727|1068,1068,4,2,1,1,0.6984
